x,y
2.295789991246573791e+00,1.497177598985066194e+00
1.027784357066654053e+00,1.815002643443781372e+00
1.963891603638485694e+00,9.911873769337850026e-01
-3.084764852247597888e-01,-7.793068647829410889e-01
1.559033284998276647e+00,1.257940811801960823e+00
2.149228522391443685e-01,6.477395584498679693e-01
5.432801866429756155e-01,3.572700429525292876e-01
2.618631413606339886e-01,1.359796602790101228e-01
-1.626415091081021280e-01,-2.001821480782242646e-01
-9.336419066041313775e-01,-1.328557909134569170e+00
1.624148474725353397e+00,1.091067414464206853e-01
-3.418936070262133531e-01,-1.048748785410406059e+00
3.798913954009716765e+00,3.394230381404243158e+00
2.367682222980060924e+00,1.345888319247673826e+00
3.185977315158090128e+00,1.547514114661123763e+00
2.491039833131702075e+00,1.248161766580548671e+00
1.259581790798882661e+00,-6.938636124102963432e-02
3.341136008003688485e+00,2.032099287816759858e+00
1.497286259235733663e+00,-5.329198833734828389e-01
8.250510830823548636e-02,-2.846334306091357624e-01
3.910479798691442466e-01,-2.594670948622081197e-02
9.322639875332461301e-01,1.839517135096713218e+00
1.952475711687920112e+00,1.000451939870935503e+00
-1.714758495782168213e-01,5.844216921066614640e-02
3.830351273604136964e+00,3.572005127974707595e+00
1.046277629948004773e+00,-1.382605637892269757e+00
6.666416007593223281e-01,1.769855984804213911e+00
3.510726498288549546e+00,3.361360591421693300e+00
3.314740941667777552e-01,1.041942241911138600e+00
-5.598980263589938833e-01,-6.023147260501034994e-01
-6.166362184198455332e-02,3.568689738760295188e-02
-5.867960105774704394e-01,-1.385698722920201575e+00
2.603477391087002601e+00,9.729873448942794045e-01
1.197636453851782523e+00,4.685376811744116354e-01
-1.622859606740321814e+00,-2.848604775181289295e+00
-2.674908921133678508e-01,-1.378212360773893586e-01
2.642367897239168872e+00,1.163010263914036280e+00
2.189089572064240041e+00,1.272177018253837444e+00
2.143963344469300925e+00,1.085916380156810135e+00
-6.401359591641395674e-01,-1.226909379356441621e+00
-1.819380834486881815e+00,-2.400411115850884070e+00
8.442900613489697781e-01,8.193354231917711061e-01
1.543461137615754764e+00,1.882727579924427186e+00
1.294037194065446317e-01,7.384280453038583047e-01
3.807374992861898733e+00,2.807372004172942859e+00
-1.724131985342029605e+00,-2.304042294105637545e+00
4.183154941172963492e-01,3.318719600471050635e-01
-1.005535016928545550e-01,-6.645499172241031705e-01
2.384194651153672684e+00,1.306574678052000005e+00
2.365302603949209104e+00,8.284417826164480747e-01
5.109770269151191480e-01,-1.375609866406702145e-02
3.025931433527097258e+00,1.890050067954356372e+00
1.404785999745382874e+00,1.514315105856877341e+00
-6.674111892371178412e-01,-8.219048592559627942e-01
1.704729697891186113e+00,7.458755037268193222e-01
-1.175708963356705716e+00,-1.639544445293393826e+00
8.504209376535266651e-01,8.393940125940417829e-01
2.993073279963543332e+00,1.656682649407512864e+00
9.714465738283381002e-01,4.822169452630343245e-01
8.249536704300626244e-01,9.552848489193291881e-01
2.556328712554773119e+00,6.032181587207522400e-01
3.871559526764740689e+00,3.078797063665737355e+00
-1.177560454276387336e+00,-1.599107963488402451e+00
-4.382429977851858283e-01,-4.562510325479136181e-02
-9.831606229238206707e-01,-2.918078354718297573e-01
-2.733521481538322417e-01,-1.249940153554767175e+00
-1.464124128557828808e+00,-1.902611760341829550e+00
-9.041820405502337676e-02,-4.751416354158581878e-01
1.156584057449526082e+00,2.001758542563814913e+00
2.659462604689744936e+00,1.651313170416285114e+00
-1.524844835885719452e-01,-7.679946111368362027e-01
3.176986548357255913e+00,2.703536622870942541e+00
3.376598044471220028e+00,2.439459521145166843e+00
3.878537849562738171e-01,7.395579821451002678e-01
2.115841305121688443e+00,6.969603822007557348e-01
2.414025898142425408e+00,6.040951077338785336e-01
-9.626771691607002857e-02,-8.710459792343558938e-01
3.518130556876021942e+00,3.211236079529600218e+00
1.630508078561583585e-02,4.624826294111048508e-01
1.417274598140980002e+00,7.117309816387938914e-01
-9.370962229815366085e-01,-6.976405151224243095e-01
2.775570531565254129e+00,1.320450239426202321e+00
2.102124457678475000e+00,3.754725000390535944e-02
1.755283743226114801e+00,1.727764785728375330e+00
2.581935145437906698e+00,1.904315802287328996e+00
8.567004694505303553e-01,2.248788765350277163e+00
-4.537469578224628819e-01,3.958874910264870151e-01
9.158154195461921665e-01,8.774258723277673644e-01
6.187433621426065011e-01,-9.015564293330265988e-01
6.490283304493005279e-01,9.975156132003423215e-01
1.057838559508580412e+00,4.477199694288752641e-01
-2.595446272057918002e-01,-1.774369100235386520e+00
3.159324194562005417e+00,2.442933772665699443e+00
1.073420001371956589e+00,7.101347484280734479e-01
3.344687320869396796e+00,1.495407751678375696e+00
2.376324836068196333e+00,1.062514915411638450e+00
-3.852705711059158100e-02,1.293678170741739519e+00
2.204129075278658423e+00,1.848094013318969386e+00
1.642822297079785221e+00,6.550365038271003248e-01
3.421306598381871567e+00,1.434810671974788843e+00
2.162088725327339755e+00,1.609684321954864217e+00
2.716620835202857021e-01,1.559363513776440557e+00
3.202006703796505871e+00,2.508815734200064096e+00
1.391967846573083367e+00,7.141393621831234606e-01
2.393327175288909370e+00,1.519600567236097932e+00
-1.070832813978428222e+00,-2.035523779686046808e+00
2.593847968957090355e+00,6.056957772251559957e-01
2.904322264009093324e+00,6.241378771145830173e-01
2.157426209773745107e+00,4.948412730543435556e-01
4.446182174312605540e+00,2.817237170044534000e+00
8.957286370874684156e-01,5.399873461683560860e-01
8.488804195470543990e-01,6.770155860752270494e-01
-3.038958206165128795e-01,-3.052114071145808905e-01
2.378769456414479677e+00,1.516420103230206484e+00
3.682119243988704049e-01,1.341859264407588404e+00
1.922826212870972107e+00,2.301033201808996953e+00
-1.049956003859182085e-01,4.687695056775328939e-01
2.905736026401616101e+00,1.913577281600900237e+00
8.030360175159547698e-01,4.659475650814663972e-01
-1.988575024750246056e+00,-2.335626850450764458e+00
6.380272334369854748e-02,-9.668982551130096414e-01
3.554493118632191972e+00,2.620107799416151462e+00
-8.783826185414576049e-01,-1.028696853811640777e+00
4.434334233887100574e-01,4.410748492444295232e-01
-1.317662367074726504e+00,-1.242320986730976351e+00
-2.332842548950937733e-02,2.450556466201984918e-01
1.642256140593119307e+00,1.775074413209933644e+00
1.898133455381845414e+00,6.001110733180120560e-01
3.598645365275567443e+00,3.497837872292767436e+00
7.165472633296365856e-03,-7.873669272834608879e-02
-1.647695560245273916e-01,-1.560223717612164995e-01
3.229722196226739950e+00,1.953629965250227141e+00
1.257829363610970974e+00,4.892194778117167075e-01
-3.482878969095125621e-01,-1.021621192900267872e+00
6.105577695084489775e-01,-4.371708406107388534e-01
2.487165039536703759e+00,1.999914260190630566e+00
-1.211197708644814686e+00,-1.348759377545730498e+00
-3.148911582406508924e-01,-1.440616290954430445e+00
7.320472944818748884e-01,1.212293874325463428e+00
2.695308294461898235e+00,9.355814855279674935e-01
-2.913925825718300389e-01,-2.501073535707562523e-01
-1.166762060960301467e-01,5.495223171129957063e-01
7.997480231215735591e-01,1.230266296432163342e+00
1.586469474893364318e+00,3.204167424405483522e-01
1.939149664438824638e+00,5.699994466020209538e-01
-1.606652564096165414e-01,6.844498895891941714e-01
3.801965298494685896e+00,2.622231560823775176e+00
1.834850283621201061e+00,1.034927744719399856e+00
-1.138754077124658481e+00,-1.348729947336536172e+00
1.775300737512671034e+00,4.641173088532993818e-01
6.115047259826817960e-01,4.956501171591831678e-01
3.377479735376255898e-01,1.173314219330938490e+00
2.216360002427115283e+00,1.499781269179894405e+00
1.167781359730256208e+00,5.520102369513232299e-01
7.215551713011724155e-01,9.058831201141295253e-01
-1.010456346587188525e+00,-7.524833410229090358e-01
-7.321234855618423409e-02,-3.711257779319089845e-01
5.574353205766248154e-01,1.237189529336887084e+00
-1.530358770276464053e+00,-2.040173558217696748e+00
2.595829435789479334e+00,1.642154213558457920e+00
3.850652358489272231e+00,3.024931068359840047e+00
-1.327800346535254472e-02,-7.904526251613218646e-01
1.200190789175311634e+00,1.882318607138537825e+00
1.179090043685760347e-03,7.721497355303780230e-01
1.642988103773242781e+00,8.122800243779505491e-01
2.117658339003248624e+00,2.137566194714595191e+00
-1.922657425351408655e-01,-1.557277905777382232e+00
1.607584028128086651e+00,1.925739009178888184e+00
9.134438444578480976e-01,1.822422853967978540e+00
-8.702332338266762779e-01,-1.355606250749157082e+00
-1.215046708473903392e+00,-1.860795170082581329e+00
-6.675634069384053237e-01,-4.682938766537245723e-01
4.966258379890329255e-01,8.839675664919237619e-01
1.027485801189862213e+00,9.479612537496934221e-01
-7.629604721659920541e-01,-7.087705832564884512e-01
-7.477883628870205523e-01,-1.063306852111884471e+00
3.122714506003775536e+00,2.238527502493727450e+00
3.091376795828216117e+00,2.889929171650976514e+00
-1.694217970702101672e+00,-2.268215801715079749e+00
3.276891885647642777e+00,1.892271414422480591e+00
1.933081231001275935e+00,-3.703857770926088366e-01
1.470088542425116884e+00,1.997021801520457440e-01
-6.554511956578378262e-01,-5.525562377207823284e-01
4.125828487037822789e+00,2.114235530382413408e+00
-6.521415503347218756e-01,-1.104717632505394453e+00
3.305086541831458558e+00,2.227696968358610974e+00
2.424868610870234420e+00,8.066155766840538144e-01
-3.860525378296292276e-01,-5.400756348698866338e-01
4.284204304600984781e-01,-4.098555273017972511e-01
2.807376685053560195e+00,1.578901468781152007e+00
1.774707637952293693e+00,7.966665009833343580e-01
-9.121997467186666875e-02,-4.628629859368207228e-02
-2.515803061863672863e-01,-5.054020498149237595e-01
3.502430351533531105e+00,2.624374912979529295e+00
-6.757409073928118959e-01,-1.432944473826474718e+00
2.525175507668780295e+00,7.859046591138822979e-01
2.920592742526995522e+00,1.044781692905227155e+00
-2.540044836677814999e+00,-2.829033797467199740e+00
3.730444267037102524e+00,3.101072308133384858e+00
7.582086376901282510e-01,9.683643776555314053e-01
4.027220356015028813e-01,3.721728335506797603e-01
3.234081243289745888e-01,3.611446393612003924e-01
4.896714149258332149e-01,8.891346318311136310e-01
3.556900233534262407e-02,-3.656363978351672706e-01
3.137006204291464595e+00,2.508225175393461459e+00
7.093266991464085569e-01,1.335514436641769276e+00
3.354875195983736957e-01,4.463979864735239111e-01
3.387224486045644856e+00,3.338274138223443543e+00
3.819863813744456049e+00,3.857830460205229794e+00
2.855841442857830259e+00,1.879425315974921018e+00
-1.219502772565845605e+00,-2.081176582374623329e+00
1.562452962033419546e+00,2.228007962019777022e+00
-1.004977343719150665e-02,1.321013990556932471e+00
-1.282059948959351214e-01,2.733667247412413515e-01
2.443029208649138972e+00,4.500164084127769581e-01
7.146008618361124887e-01,1.125535698963750164e+00
2.562126534844651804e+00,1.584632152943992844e+00
2.222725431729720036e+00,1.235590355671772000e+00
3.855226868240220650e+00,2.483674978153529889e+00
1.003983580925543739e+00,-1.118196186594680452e-01
-1.858179975475001966e-01,-2.652835660232240322e-02
3.115393602693713238e+00,2.480384995145800353e+00
4.070155181138517264e+00,3.872194177867636533e+00
3.621290868606543256e+00,2.978355057602640077e+00
2.295038385366671818e+00,1.079540393757220773e+00
2.621195752982051097e+00,1.868797379967803485e+00
9.473673777666707929e-01,-3.624156949127733673e-01
-6.924719125507735606e-01,-4.626861618761926032e-01
-1.077377732235861085e+00,-5.157019666252120604e-01
7.833113602287722355e-01,2.560357503748312280e-01
1.655526418456193083e+00,2.681031403699277060e+00
2.547692227844536639e+00,1.133279472202459504e+00
-2.908145987242489738e-01,-4.819124092793250491e-01
1.491208552408484822e+00,2.425501630704028244e+00
2.917951172784439606e+00,2.131093939878214272e+00
1.892629507027625113e+00,8.938074516469037833e-01
2.541549991410919418e+00,1.440806025225516818e+00
1.312536382913326582e-01,6.995384814135666707e-01
2.733691289641318467e-01,5.813934900939148331e-01
4.555066873356894974e-01,1.736044283206110705e-01
1.739115802686787671e+00,8.138020444209870252e-01
1.720990527610603227e+00,9.365042469950598525e-01
-2.743239503586930583e-03,4.633080649855060851e-01
3.044480675232070777e+00,2.602708376743880336e+00
-8.356877679312743612e-02,1.142983036937967739e-01
4.378913541206358673e+00,3.348836296620686603e+00
7.661243726788370401e-01,-1.958479688059414914e-01
2.554300508029568650e+00,8.069800722609044019e-01
-1.341620296938016876e+00,-1.396367111000373695e+00
-9.563922422588924110e-01,-7.746430780941837568e-01
1.137385246485803858e+00,4.190062162324489914e-01
4.082439188598168123e+00,2.957087053972238699e+00
8.514944158586894574e-01,1.211455264194815529e+00
-3.467507651960574089e-01,4.309099314795730717e-01
1.183646476924309132e+00,1.934154402886463897e+00
1.353515596711306612e+00,-3.740325172862171005e-02
-4.512559629303349862e-01,-3.302193416437677609e-01
-2.651800109068066028e-02,-3.210929582215155120e-01
6.812045181511513503e-01,2.817308177043932327e-01
2.803715448563723012e+00,1.763208852913171309e+00
-6.186404057528451794e-01,-6.181473742373593261e-01
-3.273099523001308797e-01,-9.807868322504244632e-03
7.620968097018024356e-03,-5.155348393360381642e-01
-1.830131661987099756e+00,-2.168449974766830657e+00
-9.724114548229447763e-01,-1.596027381903673215e+00
6.677306756402557886e-01,8.218528284574043719e-01
1.520368517620412252e+00,7.283618890403900092e-01
-8.839610940492556024e-01,-2.066089370001320535e-01
-9.716587102930547282e-01,-1.800792065095299765e+00
5.822764640623776522e-01,3.644327076732514215e-01
3.316455890265100903e-01,2.406958647442017651e-01
3.098306746071805229e+00,2.117247139099073028e+00
4.372500351312675337e-01,5.207331951355738120e-01
1.934093618641756773e+00,5.936846018644802436e-01
4.786886628869769233e-01,1.189089320750118750e+00
1.210920440581570778e+00,1.654688565947469270e+00
2.129058546198516755e+00,6.318365930865013080e-01
-7.490915651334982828e-01,-1.119661428066994313e+00
5.607577040272885283e-01,9.436072542092069915e-01
-8.964087476709706181e-02,1.449096080254669849e-01
3.170118916751190064e+00,2.913547878182252582e+00
-1.331199189782611425e+00,-2.474278316169806757e+00
-1.444276297615703980e-03,-2.366166508392880119e-01
2.527173402379905287e+00,2.024774868203208289e+00
3.029468440855943800e+00,1.798551532145817866e+00
-1.036068748817677160e-01,3.522585557011754243e-01
6.143972255883749511e-01,3.445753231103214076e-01
-5.508731880059751784e-01,-4.280646973268030231e-01
2.651674027809117540e+00,2.281901074726609302e+00
2.757689695144326603e+00,2.161133401123788822e+00
-1.930374266441210684e+00,-1.194473517362420800e+00
3.081135140873372702e+00,1.945795621352271354e+00
-4.714132866224452628e-02,-6.540542091569955252e-01
-1.833961749199741975e+00,-2.660295986360430742e+00
5.399334928031015446e-01,8.495398971614894768e-01
3.500577327206164657e+00,2.233821795627241258e+00
2.667482301723589355e+00,2.450172751928175519e+00
-2.712443294261827065e-01,-1.867501771235771324e+00
2.996513843972292701e+00,2.553124935036924725e+00
-6.217769935778060253e-01,-1.194382353125695184e+00
2.222335115343367362e-01,1.262770004831237802e+00
-1.207473422410162645e+00,-1.398221356762711087e+00
-9.714980635449522728e-01,-6.845084863149040189e-01
4.763091701982344328e-01,-4.144460593805569804e-02
-1.911453018648150703e-01,-6.034332638658155418e-02
3.458194768073990399e+00,2.712624293867010206e+00
-1.238499426782338819e+00,-2.379239702340635532e+00
2.977253544745376956e+00,1.638943602460180227e+00
2.980493872923678733e+00,1.742450156690261265e+00
-7.527831713207716602e-01,-7.880370663088825944e-01
-4.206766493009878594e-01,-5.594183465199278338e-01
3.262980497243796130e+00,2.199511842287060315e+00
2.618839050360600496e+00,7.073516427957401431e-01
3.218804671147796004e+00,2.984767808053526039e+00
1.760112945123721184e+00,4.974002124968227023e-01
1.511696020546981378e+00,2.079412227666021629e+00
3.013887325371715775e+00,1.529937274541766534e+00
-6.210848675813271935e-01,4.486370585524614846e-03
2.598816414397043584e+00,2.302021960475177487e+00
1.913400526427536975e-03,3.322415950720960520e-01
1.806703218266681787e+00,7.490651046142172698e-01
3.110476785499059815e+00,3.525126278373588828e+00
1.086226086135647639e+00,1.003316810829874894e+00
1.282372882596484187e+00,1.760093759035191940e+00
7.120897445593689090e-01,7.798472160171451284e-01
-1.723439768254119708e-01,-7.384408258056438523e-01
9.631320170826951355e-01,1.553033403527146916e+00
1.155337906389833913e+00,2.438567130940443750e+00
3.359628763378945226e+00,1.274959035955181008e+00
9.741498862575032058e-01,1.357698715550998692e-01
3.236554001522198853e-01,5.956023627758487704e-01
-1.155682623923368402e+00,-2.574803671293319329e+00
2.644502117970093935e-01,5.758617909602583573e-01
1.536339876245033098e+00,6.541523790978804875e-01
3.723362351847255614e+00,2.039492377166934212e+00
-1.865468097330413577e-01,-2.169432752617807270e-01
2.713804919198151477e+00,7.474403035741769008e-01
1.685545474592741400e+00,7.101543522835385147e-01
2.975559792791254488e+00,1.863915272893435837e+00
3.141165656538679851e+00,1.985695189934094218e+00
-1.814521703414699316e-01,4.936818385509880169e-01
3.391991556398499696e+00,2.340076245852556358e+00
2.290339637215438540e+00,1.152074121768776882e+00
-6.593919366916105584e-01,2.283658379682631037e-02
1.852479664698206019e+00,1.533887209419093844e+00
-8.953303157830093673e-01,-1.526925055259356512e+00
1.196707827281627834e+00,1.307090279556180290e+00
3.148190071991769035e+00,3.408975758295371250e+00
1.813036443329518299e+00,8.244220424390359403e-01
2.398539351473090164e+00,5.732235164195242927e-01
-1.144426793359531569e+00,-8.863135985579935205e-01
2.579973500033532208e+00,1.672132488352144675e+00
-3.648205573929183543e-01,-6.908454312366156813e-01
-4.389442582147715655e-01,-1.635532663344944904e-01
4.290335906786305609e-01,5.575979657104597198e-01
2.599308979977580591e+00,1.280662572737684357e+00
3.619317675920549870e+00,1.876389691924361225e+00
1.180592686377633704e+00,-2.651804851436547206e-01
1.124806193353907080e+00,-5.227362299585748273e-01
3.232184926538355985e+00,2.524807942739659694e+00
5.601196762153168862e-01,1.121565198428104981e+00
1.474106815057655284e+00,-3.930627274690919881e-01
2.518420467479523861e+00,1.857706949937826924e+00
2.153940125905030367e+00,8.943251477581856124e-01
2.238886464127947562e+00,8.757604060020121040e-01
1.361524886185006666e+00,1.311315898860887952e+00
4.181569181087719578e+00,2.958375791641564501e+00
2.775641923215506957e+00,2.649820320801578255e+00
-8.832272143540130793e-01,-5.323558836064983257e-01
2.789444371025154634e+00,1.530400986292385079e+00
2.165184416561269920e+00,8.443436541050536315e-01
-9.551512749511087419e-01,-1.013881491319409633e+00
-5.549503172225218606e-01,-4.671315137614127089e-01
1.503093819485082028e+00,-3.054494304990682529e-01
-2.043345535556255130e-02,-2.668590766336256803e-01
2.350239562557310702e+00,1.203148532272844351e+00
3.865774028003635676e-01,4.245024468108978821e-01
3.650140278977327846e+00,2.121079407797435312e+00
2.733062284396663988e-01,7.924076444761454230e-01
2.166663427163684486e-01,1.356684920981383602e-01
3.314620119754034810e+00,3.329576480349663026e+00
2.137236218089199336e-01,-1.995273914709619623e-01
-3.044973988990857250e-01,-7.031111714097966203e-01
2.748578215317086570e+00,1.164706520436178172e+00
9.355151233361672647e-01,1.804239217911074444e+00
-6.662226837089557652e-01,-7.435381537405389984e-01
-4.724383289591539969e-01,-3.874461583741026921e-02
1.662453454020025978e+00,1.395777049626085953e+00
4.722920844826063447e-01,5.579878823524097031e-01
2.403959806894836682e+00,1.557023033657494171e+00
2.237892234822256743e+00,1.718880897823530596e+00
1.114007527548700915e+00,1.634527908336181889e+00
7.941211558784614377e-01,1.767516261517650067e+00
2.264006800055975432e-01,-5.843007943498752521e-01
2.052844182958732500e+00,2.524301053169967890e+00
2.647028225569369564e+00,1.662418113387409413e+00
2.431596196695203549e+00,9.911681203475765090e-01
1.476976878921076652e+00,-4.210099381674859975e-01
2.407237442311468634e+00,2.099655986932571938e+00
1.356612192907558079e+00,2.965087302399480040e-01
3.968797797875324163e-01,-7.967006687557715017e-02
-1.845366128293105257e-01,-2.779329229167597504e-01
5.892448484439263279e-01,4.652486361138849502e-01
2.745601021939608088e+00,1.045345416714424047e+00
1.666206930545385489e+00,1.005537934231790498e+00
3.779612950272438265e+00,1.915937941788106391e+00
1.295616418788112512e+00,1.987475124241218360e-02
9.282547675820382871e-01,1.654267734764861331e+00
-5.708557401850942181e-01,-1.178942211174302646e+00
2.024239974339277826e+00,9.870399421178160243e-03
-6.974424328688408892e-01,-9.244206701801038761e-01
9.147916040681768335e-01,9.738256396777272839e-01
1.860234239125565292e+00,1.016866742641251292e-01
3.216458310854892755e+00,2.604050317090131461e+00
-5.332499945253299511e-02,-1.551019626159585441e-01
2.731581444830103678e+00,1.245661731423099994e+00
2.838236703705811159e+00,7.213079843468941377e-01
-8.134631486133163669e-01,-9.502301616200214962e-01
-3.808687917777704712e-02,3.694663144091551166e-01
2.797591823075269879e+00,3.028649492028924861e+00
-8.015781231962243458e-01,-7.909070841227177073e-01
1.286997594273314727e+00,1.033667295010402443e+00
9.304995100012610765e-01,1.652276831376303212e+00
3.017164463039795574e+00,4.786479707479068257e-01
2.966598926347411513e+00,2.115441321929497853e+00
3.347541598929200113e+00,2.066021558142273840e+00
-1.373280115343938013e+00,-1.748085560358002111e+00
2.762026442627094180e+00,2.629923242206522183e+00
-1.106403312116650994e+00,7.612435065406041090e+00
-3.886866991009841232e+00,8.076461088283199530e+00
-2.285105141242333548e+00,9.026878528980116556e+00
-1.058054015257708480e+00,9.973556954283528952e+00
-2.522694847790684314e+00,7.956575199242420737e+00
-3.155770507295276861e+00,7.932738124583926798e+00
-1.067924333986634666e+00,7.578423977018882596e+00
-3.924568365103164425e+00,8.593640805432961827e+00
-3.170984087821138164e+00,9.866719462994545609e+00
-4.115643943310322683e+00,9.217749764065544582e+00
-1.242286473866127450e+00,8.306616662579541455e+00
-2.096266168777126015e+00,8.450561575394345937e+00
-2.147561598005116146e+00,8.369166373593197150e+00
-3.211250716930102556e+00,8.686623981600552824e+00
-3.483879293280071732e+00,9.801370731940773240e+00
-3.348415146275388832e+00,8.705073752347107785e+00
-3.384815876437507143e+00,7.631486397233985031e+00
-1.555195859559547866e+00,9.665677379504119315e+00
-2.152182137087702785e+00,8.321376532937668102e+00
-1.683781274064720446e+00,9.827795764198960171e+00
-1.203718815898421113e+00,9.035289969831080015e+00
-4.043311793788372910e+00,1.029196295009683126e+01
-2.198290057454745483e+00,1.048964234514787286e+01
-3.829430830073392578e+00,1.084574489405267528e+01
-3.987719613420177556e+00,8.294441919803613672e+00
-3.515215004552452172e+00,7.800097515410589821e+00
-1.534077889634998915e+00,8.867228746696182995e+00
-1.945390563792415151e-01,7.147020935606573033e+00
-2.213077345988174294e+00,9.275341400378211532e+00
-2.959263094531993765e+00,9.637136060545820726e+00
-2.503953923334567122e+00,9.061266721963063375e+00
-2.165579333484288771e+00,7.251245972835587139e+00
-3.398712052678273476e+00,8.198475843232882809e+00
-3.193946898350779051e-01,8.205987842843169844e+00
-1.031303578311234093e+00,8.496015909924674148e+00
-1.545821493808428482e+00,9.427067055134820350e+00
-1.822937432678236824e+00,7.401570257008669884e+00
-3.770081577387795591e+00,9.932148075253097730e+00
-4.212580062407904613e+00,8.958738429301702055e+00
-1.827244651757786276e+00,8.704019371604864830e+00
-3.224501332312718294e+00,9.693883877132996929e+00
-2.251647232329985648e+00,8.939840212432153876e+00
-3.239564254769886631e+00,9.230744717780297037e+00
-1.350602044045346117e+00,8.193603809846610631e+00
-2.450988904606750118e+00,7.871315830367698219e+00
-1.696335504213790202e+00,9.643914970121933550e+00
-7.437433827716533052e-01,9.419267839159276789e+00
-9.580456475302272512e-01,9.129960762491180049e+00
-2.167441647275590633e+00,1.089045696741420777e+01
-3.407612294401108244e+00,9.506205299704827638e+00
-3.393055059253883066e+00,9.168011234143849109e+00
-3.265548368337053642e+00,7.592032418600647148e+00
-1.593795505350676045e+00,9.343037237858005994e+00
-1.797582744963860391e+00,7.889644036360452084e+00
-4.116680857613977729e+00,9.198919986730626164e+00
-2.496195731174843058e+00,1.046782020535563795e+01
-2.543909392757993437e+00,7.845608090578789273e+00
-2.295103878922546414e+00,7.768547349486333076e+00
-1.819053631341637667e+00,8.613065656312485885e+00
-3.331418018619181520e+00,9.257973339690233061e+00
-2.743350997776086153e+00,8.780149171249140849e+00
-2.412120073704709711e+00,9.982931118731210418e+00
-3.053580347577932841e+00,9.125208717908186884e+00
-8.805820774814583363e-01,7.634184669983429927e+00
-1.885077806000595046e+00,9.642631637462601546e+00
-2.726878826279970358e+00,1.011306298018551075e+01
-2.824466867693095740e+00,9.773255348691588296e+00
-3.522028743387173755e+00,9.328533460793595466e+00
-2.232506823722731237e+00,9.841469377234345117e+00
-2.732660408378601247e+00,9.728286622290413632e+00
-2.448967413111723612e+00,1.147752824068360766e+01
-2.670483334718759316e+00,9.418336985012860652e+00
-3.268330284606448366e+00,9.164679914674529471e+00
-3.494923669388294130e+00,9.518332643716165720e+00
-2.264231051944027406e+00,8.507342952827190885e+00
-2.586299332466854395e+00,9.355438103014964923e+00
-1.987256057435852430e+00,9.311270801431508204e+00
-2.388901991340851350e+00,9.528724962257070885e+00
-2.528213830955439168e+00,8.011756763560512695e+00
-3.282022837590321984e+00,8.777467521458312660e+00
-1.329757502331463170e+00,8.545110476093617180e+00
-3.039698770663277649e+00,8.438467887553642299e+00
-2.431829315405131808e+00,8.153001926870057758e+00
-4.484496981707630781e-01,1.076962697064152508e+01
-2.701558587833872593e+00,9.315833470531934779e+00
-2.412201658060031839e+00,9.609443153635234935e+00
-3.580090121113862267e+00,9.496758543441506717e+00
-3.023064540389443611e+00,7.955072606309370187e+00
-1.478198100556799233e+00,9.945566247314520325e+00
-8.220559879801854208e-01,9.895925885147772050e+00
-2.177934191649186335e+00,9.989831255320680725e+00
-1.329900438988923739e+00,9.081804609608431278e+00
-1.989851108811577785e+00,1.054702504120090012e+01
-4.028567589006764038e+00,8.530052055332070893e+00
-2.761765774445910537e+00,7.766502946233472038e+00
-2.521444395899664848e+00,8.117031756712490775e+00
-4.234115455565783392e+00,8.451998598957349174e+00
-3.428621857286553443e+00,1.056422053321586141e+01
-3.813667123557603400e+00,9.683958677028359219e+00
-4.103625281847117279e+00,8.414911105244549105e+00
-1.994162355844090406e+00,9.528072079110529558e+00
-3.709494030108526630e+00,8.679784892357373494e+00
-2.637115214533516827e+00,8.058745687597895113e+00
-1.583020075521108794e+00,1.092370276866845202e+01
-2.517170264369367416e+00,1.049423026708834783e+01
-6.230117218422199787e-01,9.188863941030160021e+00
-3.039455241425191190e+00,8.221413295935978027e+00
-4.576639723092626788e+00,8.925166088685532628e+00
-1.932640659996983867e+00,9.325536282741857974e+00
-1.351086749552682376e+00,9.805948822161257183e+00
-2.185113653657955179e+00,8.629203847782004999e+00
-2.463625783148936321e+00,8.362685780592505225e+00
-3.110904235282147212e+00,1.086656431270725953e+01
-2.433393064859023625e+00,8.337124416686210182e+00
-2.969836394012537628e+00,1.007140835441723681e+01
-2.336016697201568348e+00,9.399603507927158930e+00
-2.185031270564308237e+00,8.884143073830637505e+00
-2.851912139579519501e+00,8.212008858976702186e+00
-1.696671800658552165e+00,1.037052615676914513e+01
-3.227641844305185970e+00,8.800838976486474508e+00
-1.994149936746702156e+00,1.286701761885304229e+01
-2.417436846517247773e+00,7.026717213597429179e+00
-9.231808069073981216e-01,7.776470629371472043e+00
-3.098562379996961713e+00,9.863888225219346495e+00
-2.300334028047994916e+00,7.054616004318545741e+00
-2.065378194906521969e+00,9.788920181627657868e+00
-3.317691225945937905e+00,8.512529084613785102e+00
-3.546443777379206352e+00,8.823947450114713931e+00
-2.773854456290706150e+00,1.173445529478794036e+01
-2.623737468305368026e+00,1.025210244017178240e+01
-1.231532727264325278e+00,8.422714739362492153e+00
-2.984142934213706244e+00,8.360956895624608975e+00
-1.687137463058260067e+00,1.091107911085226867e+01
-1.651537999850730909e+00,8.854347598234895145e+00
-1.609597747619499586e+00,9.321585649074931368e+00
-2.988371860898040300e+00,8.828627151534504947e+00
-2.228205755317717696e+00,8.391586608377727075e+00
-3.109836312971554939e+00,8.722592378405044755e+00
